# 1PE pulse empirical shape
1.6400E-08	-5.48947E-09		
1.6500E-08	-5.48947E-09		
1.6600E-08	-5.48947E-09		
1.6614E-08	-5.48947E-09		
1.6629E-08	-5.48947E-09		
1.6643E-08	-5.48947E-09		
1.6657E-08	-5.48947E-09		
1.6671E-08	-5.48947E-09		
1.6686E-08	-5.48947E-09		
1.6700E-08	-5.48947E-09		
1.6801E-08	-5.48947E-09		
1.6816E-08	-5.48947E-09		
1.6830E-08	-5.48947E-09		
1.6845E-08	-5.48947E-09		
1.6859E-08	-5.48947E-09		
1.6874E-08	-5.48947E-09		
1.6888E-08	-5.48947E-09		
1.6903E-08	-5.48947E-09		
1.7000E-08	-5.48947E-09		
1.7103E-08	-5.48947E-09		
1.7200E-08	-5.48947E-09		
1.7300E-08	-5.48947E-09		
1.7400E-08	-5.48947E-09		
1.7500E-08	-5.48947E-09		
1.7600E-08	-5.48947E-09		
1.7700E-08	-5.48947E-09		
1.7800E-08	-5.48947E-09		
1.7901E-08	-5.48947E-09		
1.8000E-08	-5.48947E-09		
1.8103E-08	-5.48947E-09		
1.8200E-08	-5.48947E-09		
1.8301E-08	-5.48947E-09		
1.8400E-08	-5.48947E-09		
1.8501E-08	-5.48947E-09		
1.8601E-08	-5.48947E-09		
1.8703E-08	-5.48947E-09		
1.8801E-08	-5.48947E-09		
1.8907E-08	-5.48947E-09		
1.8921E-08	-5.48947E-09		
1.8936E-08	-5.48947E-09		
1.8950E-08	-5.48947E-09		
1.8964E-08	-5.48947E-09		
1.8978E-08	-5.48947E-09		
1.8993E-08	-5.48947E-09		
1.9007E-08	-5.48947E-09		
1.9100E-08	-5.48947E-09		
1.9200E-08	-5.48947E-09		
1.9300E-08	-5.48947E-09		
1.9400E-08	-5.48947E-09		
1.9500E-08	-5.48947E-09		
1.9601E-08	-5.48947E-09		
1.9700E-08	-5.48947E-09		
1.9800E-08	-5.48947E-09		
1.9900E-08	-5.48947E-09		
2.0007E-08	-5.48947E-09		
